design,treatment,signal_mode,theta,theta_star,theta_relative,rep,join_fraction,join_fraction_valid,n_join,n_agents,n_valid,n_api_error,n_unparseable,api_error_rate,unparseable_rate,coup_success,theoretical_attack,benefit,cost,model
baseline,pure,normal,0.8250000000000001,0.75,0.07500000000000007,23,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.664395660565752,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.8250000000000001,0.75,0.07500000000000007,5,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.664395660565752,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.8250000000000001,0.75,0.07500000000000007,0,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.664395660565752,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.8250000000000001,0.75,0.07500000000000007,25,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.664395660565752,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.8250000000000001,0.75,0.07500000000000007,3,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.664395660565752,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.8250000000000001,0.75,0.07500000000000007,27,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.664395660565752,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.675,0.75,-0.07499999999999996,18,0.56,0.56,14,25,25,0,0,0.0,0.0,False,0.8223843072042321,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.675,0.75,-0.07499999999999996,21,0.44,0.44,11,25,25,0,0,0.0,0.0,False,0.8223843072042321,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.8250000000000001,0.75,0.07500000000000007,13,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.664395660565752,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.8250000000000001,0.75,0.07500000000000007,28,0.44,0.44,11,25,25,0,0,0.0,0.0,False,0.664395660565752,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.8250000000000001,0.75,0.07500000000000007,29,0.44,0.44,11,25,25,0,0,0.0,0.0,False,0.664395660565752,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,1,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.675,0.75,-0.07499999999999996,28,0.56,0.56,14,25,25,0,0,0.0,0.0,False,0.8223843072042321,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,3,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,4,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.8250000000000001,0.75,0.07500000000000007,14,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.664395660565752,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,5,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,9,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,7,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,8,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,6,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,11,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.8250000000000001,0.75,0.07500000000000007,22,0.56,0.56,14,25,25,0,0,0.0,0.0,False,0.664395660565752,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,13,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,14,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,12,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,15,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,16,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.8250000000000001,0.75,0.07500000000000007,26,0.44,0.44,11,25,25,0,0,0.0,0.0,False,0.664395660565752,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,18,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.75,0.75,0.0,11,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.75,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.8250000000000001,0.75,0.07500000000000007,24,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.664395660565752,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,19,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,17,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,21,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,22,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,24,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,20,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,23,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,25,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,26,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,29,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.75,0.75,0.0,8,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.75,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,28,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,2,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,0,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.8250000000000001,0.75,0.07500000000000007,7,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.664395660565752,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,2,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.675,0.75,-0.07499999999999996,22,0.52,0.52,13,25,25,0,0,0.0,0.0,False,0.8223843072042321,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,4,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,3,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.8250000000000001,0.75,0.07500000000000007,11,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.664395660565752,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,5,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,6,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,8,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,10,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.8250000000000001,0.75,0.07500000000000007,8,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.664395660565752,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.8250000000000001,0.75,0.07500000000000007,1,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.664395660565752,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,13,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,11,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,15,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,16,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,17,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,14,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,18,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,19,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,1,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,21,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,27,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,23,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,25,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,29,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,1,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,0,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,9,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,27,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,3,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,12,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,24,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,5,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,4,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,6,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,8,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,0,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9000000000000001,0.75,0.15000000000000013,10,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.5692597073181033,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,13,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,12,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,14,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,10,0.04,0.04,1,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,16,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,7,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,15,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,11,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,17,0.04,0.04,1,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,20,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,20,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,21,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,19,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,22,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,23,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,24,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,28,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,29,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,28,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,0.9750000000000001,0.75,0.2250000000000001,26,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.4699043713283482,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,26,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,7,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,18,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,25,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,2,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,27,0.04,0.04,1,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,22,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
baseline,pure,normal,1.05,0.75,0.30000000000000004,9,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.37239746321922507,3.0,1.0,mistralai/mistral-small-creative
